asin,imUrl,description,categories,title,price,salesRank,related,brand,main_category,text
B0001I1I8Y,http://ecx.images-amazon.com/images/I/21KGQ3CGA5L._SX300_.jpg,"Netgear's ProSafe VPN Firewall with Dial Back-up is a low cost, high-performance network solution that furnishes multidimensional security. Fully equipped and broadband-capable, this Virtual Private Network (VPN) firewall comes with connection insurance: a built-in serial port for dial-up access. This practical feature means your business can maintain operation if your broadband Internet connection fails. It lets you retain an analog or ISDN modem for emergency backup and also provides a migration path from analog and ISDN to broadband, making the transition effortless.High on security, this true firewall provides Denial of Service (DoS) protection and Intrusion Detection using Stateful Packet Inspection (SPI), URL access and content filtering, logging, reporting, and real-time alerts. It supports up to 50 IPSec VPN tunnels simultaneously using Public Key Infrastructure (PKI), reducing your operating costs and improving the security of your network. With 8 auto-sensing, Auto Uplink switched LAN ports and Network Address Translation (NAT) routing, up to 253 users can access your broadband connection at the same time.SurefireBuilt-in serial port provides a backup connection for an external ISDN or analog modem--no downtime if your broadband connection fails. Alternatively, the serial port can provide a dial-in or LAN-to-LAN function.Business-Class SecureSupports up to 50 IPSec VPN tunnels simultaneously, allowing for secured connections to branch offices and your &#xD2;on-the-go&#xD3; mobile workforce. Network Address Translation (NAT) routing enables shared access to your broadband connection. Additionally, in NAT-off mode, classical routing allows for customized network configuration. Includes Web page URL keyword filtering, 168-bit 3DES IPSec encryption capability and secure Public Key Infrastructure (PKI) support. Sends you e-mail notification of network activity--reporting and tracking of hacker attempts--as well as real-time alerts. A high-powered 150  MHz CPU ensures speedy data traffic, and VPN throughput.Thoroughly ProtectedTakes care of all your security needs, with True Firewall using Stateful Packet Inspection (SPI) and Intrusion Detection features, Denial of Service (DoS) attack protection, and VPN pass-through for extra security. SYSLOG and reporting enable thorough network monitoring. IKE authentication provides peace of mind against unauthorized VPN network access. The ProSafe VPN Firewall with Dial Back-up provides optimal value and defense against network security threats.Easy To UseSmart Wizard connects to your ISP quickly; the user-friendly Web-based configuration screen and Install Assistant reduce setup time. Secure remote administration via Secure Socket Layer (SSL) makes it simple to connect to multiple sites. This well-built firewall has an integrated 8-port 10/100 Mbps switch and  is compatible with Windows, UNIX, Macintosh, and Linux O/S. It comes with an Ethernet cable (up to $15 in value), and Auto Uplink on the LAN ports eliminates the need for crossover cables.Flexible & DurableMake a VPN connection to other VPN devices or connect through NETGEAR&#xD5;s ProSafe VPN Client software, sold separately in single and five-user licenses- supports popular Microsoft Windows platforms and is easy to configure, cost-effective and provides broad security support. Support for DHCP (client and server) as well as PPPoE allows for easy, widespread deployment. The rugged metal unit houses advanced, high-quality electronics, and NETGEAR's tested and proven technology is backed by a 3 year warranty.","[['Electronics', 'Accessories & Supplies']]",Netgear ProSafe VPN Firewall w/8 Port 10/100 Switch and Dial Back-up,,{'Electronics': 629078},,,Accessories & Supplies,"Netgear ProSafe VPN Firewall w/8 Port 10/100 Switch and Dial Back-up Netgear's ProSafe VPN Firewall with Dial Back-up is a low cost, high-performance network solution that furnishes multidimensional security. Fully equipped and broadband-capable, this Virtual Private Network (VPN) firewall comes with connection insurance: a built-in serial port for dial-up access. This practical feature means your business can maintain operation if your broadband Internet connection fails. It lets you retain an analog or ISDN modem for emergency backup and also provides a migration path from analog and ISDN to broadband, making the transition effortless.High on security, this true firewall provides Denial of Service (DoS) protection and Intrusion Detection using Stateful Packet Inspection (SPI), URL access and content filtering, logging, reporting, and real-time alerts. It supports up to 50 IPSec VPN tunnels simultaneously using Public Key Infrastructure (PKI), reducing your operating costs and improving the security of your network. With 8 auto-sensing, Auto Uplink switched LAN ports and Network Address Translation (NAT) routing, up to 253 users can access your broadband connection at the same time.SurefireBuilt-in serial port provides a backup connection for an external ISDN or analog modem--no downtime if your broadband connection fails. Alternatively, the serial port can provide a dial-in or LAN-to-LAN function.Business-Class SecureSupports up to 50 IPSec VPN tunnels simultaneously, allowing for secured connections to branch offices and your &#xD2;on-the-go&#xD3; mobile workforce. Network Address Translation (NAT) routing enables shared access to your broadband connection. Additionally, in NAT-off mode, classical routing allows for customized network configuration. Includes Web page URL keyword filtering, 168-bit 3DES IPSec encryption capability and secure Public Key Infrastructure (PKI) support. Sends you e-mail notification of network activity--reporting and tracking of hacker attempts--as well as real-time alerts. A high-powered 150  MHz CPU ensures speedy data traffic, and VPN throughput.Thoroughly ProtectedTakes care of all your security needs, with True Firewall using Stateful Packet Inspection (SPI) and Intrusion Detection features, Denial of Service (DoS) attack protection, and VPN pass-through for extra security. SYSLOG and reporting enable thorough network monitoring. IKE authentication provides peace of mind against unauthorized VPN network access. The ProSafe VPN Firewall with Dial Back-up provides optimal value and defense against network security threats.Easy To UseSmart Wizard connects to your ISP quickly; the user-friendly Web-based configuration screen and Install Assistant reduce setup time. Secure remote administration via Secure Socket Layer (SSL) makes it simple to connect to multiple sites. This well-built firewall has an integrated 8-port 10/100 Mbps switch and  is compatible with Windows, UNIX, Macintosh, and Linux O/S. It comes with an Ethernet cable (up to $15 in value), and Auto Uplink on the LAN ports eliminates the need for crossover cables.Flexible & DurableMake a VPN connection to other VPN devices or connect through NETGEAR&#xD5;s ProSafe VPN Client software, sold separately in single and five-user licenses- supports popular Microsoft Windows platforms and is easy to configure, cost-effective and provides broad security support. Support for DHCP (client and server) as well as PPPoE allows for easy, widespread deployment. The rugged metal unit houses advanced, high-quality electronics, and NETGEAR's tested and proven technology is backed by a 3 year warranty. Accessories & Supplies"
B001UNLRGC,http://ecx.images-amazon.com/images/I/31h2H7FyjLL._SX300_.jpg,"Get the most out of your home audio system with high quality, oxygen free copper speaker wire from Monoprice. This wire features two conductors made of high purity (greater than 99.95% pure), oxygen free copper. One side of the clear outer PVC jacket is marked with a blue stripe to indicate polarity.","[['Electronics', 'Accessories & Supplies']]",Monoprice 100-Feet 14AWG High-Purity Oxygen-Free Copper Speaker Wire,33.93,{'Electronics': 4993},"{'also_bought': ['B0097JLQVC', 'B003L1AFC8', 'B006U3O566', 'B003FVYXY0', 'B001202C44', 'B003FVX9FO', 'B00EOZFUYI', 'B0097JLRZM', 'B003FW0WIK', 'B0090CVJZ4', 'B0093F4ROI', 'B003L13C64', 'B001UNGS5W', 'B0097JLRFM', 'B007QUYQSY', 'B0072KOHQ4', 'B005E1CGZC', 'B008NCD2S4', 'B001QNBUA4', 'B001TKE25E', 'B008NCD2EI', 'B0000CFYOL', 'B00170IOAK', 'B00BW0X6E4', 'B0041OOFE8', 'B005DL5N2G', 'B000VRREPG', 'B004EBX5GW', 'B001TKAE7O', 'B00006JQ5O', 'B003BKW2K2', 'B000WXBY7I', 'B001UNLTVK', 'B008NCD2PC', 'B000X9O8SI', 'B001TK89L2', 'B008NCD2LG', 'B000M4MEXU', 'B003FVVMS0', 'B001RQ2CXO', 'B001UNGJF6', 'B00ESM3SWI', 'B00564BG3U', 'B00067OLOS', 'B0015A8Y5M', 'B003P63SP0', 'B00006346W', 'B00CAAJDP6', 'B000289DC6', 'B003L11HCA', 'B00DI5AXNI', 'B00CAAQHBE', 'B004CM4A58', 'B005BV0FHG', 'B004DYTG7M', 'B0045ASBLG', 'B00166VDKS', 'B0052SCU8U', 'B0029XW5JA', 'B003EGIE2S', 'B0019EHU8G', 'B004LSNF04', 'B001FGLX72', 'B008DGMNCQ', 'B00CALM2KS', 'B001VRJ5D4', 'B002C73WRW', 'B003GSLEJY', 'B00B981F1U', 'B00FF3UN72', 'B00170HCOO', 'B000WXAX6G', 'B00193U3O0', 'B00CALM17C', 'B000P0R6LQ', 'B0000302WM', 'B0031TRZX2', 'B00009WBYL', 'B001WHQ9C8', 'B004K3DM2G', 'B005MR73X8', 'B003L14ZAQ', 'B0015YU0FA', 'B009HB2USI', 'B001W3FXAQ', 'B001F37I06', 'B007JF85WE', 'B00B981F2O', 'B005DL2OVE', 'B0001XGR1C', 'B0019HL8Q8', 'B002EA9438', 'B001UAFJ0K', 'B00D8GI9BA', 'B001U636NQ', 'B00HG0B79A', 'B004C4SCKK'], 'bought_together': ['B006U3O566', 'B003FVYXY0'], 'buy_after_viewing': ['B003L1AFC8', 'B009EADB2Q', 'B001UNGS5W', 'B0097JLQVC']}",Monoprice,Accessories & Supplies,"Monoprice 100-Feet 14AWG High-Purity Oxygen-Free Copper Speaker Wire Get the most out of your home audio system with high quality, oxygen free copper speaker wire from Monoprice. This wire features two conductors made of high purity (greater than 99.95% pure), oxygen free copper. One side of the clear outer PVC jacket is marked with a blue stripe to indicate polarity. Accessories & Supplies"
B0009JI8TW,http://ecx.images-amazon.com/images/I/41LyTxGUxrL._SY300_.jpg,Cables To Go SonicWave DVI Digital Video Interconnect Cable 40295 Cables,"[['Electronics', 'Accessories & Supplies']]",C2G / Cables to Go - 40295 - 1M Sonicwave DVI M/M Digital Video Cable,39.0,{'Electronics': 223535},,C2G,Accessories & Supplies,C2G / Cables to Go - 40295 - 1M Sonicwave DVI M/M Digital Video Cable Cables To Go SonicWave DVI Digital Video Interconnect Cable 40295 Cables Accessories & Supplies
B004FRIII0,http://ecx.images-amazon.com/images/I/11uoMuEcGdL.jpg,"Car Cigarette Lighter Triple Socket Adapter with USB Port (White) for Apple mp3 . This Car Cigarette Lighter Triple Socket Adapter with USB Output (White) is for you to use to increase the socket on your car. Adds two more sockets for use with this item. Also a USB port for use.FEATURES: USB DC5V + DC12 V 3 sockets car charger is suitable for PDA, Mobile phone, GPS and so on It is designed with compact size and lightweight. Quite convenient to carry. Essential to drivers. Specification: Color: WhiteCord Length: 4.9 ftNet weight: 4.3 ozCompatible With Apple iPod touch 4th Generation iPod nano 6th Generation iPod touch 3rd Generation iPod classic iPod touch iPod shuffle 4th Generation iPod nano 4th Generation iPod touch 2nd Generation iPod nano 5th Generation iPod nano 3rd Generation iPod with video iPod shuffle iPod shuffle 2nd Generation iPod shuffle 3rd Generation iPod nano 2nd Generation iPod with Click Wheel iPod with dock connector iPod nano iPod with scroll wheel iPod with touch wheel iPod photo iPod mini","[['Electronics', 'Accessories & Supplies']]",Car Cigarette Lighter Triple Socket Adapter with USB Port (White) for Apple mp3,,{'Electronics': 524984},,,Accessories & Supplies,"Car Cigarette Lighter Triple Socket Adapter with USB Port (White) for Apple mp3 Car Cigarette Lighter Triple Socket Adapter with USB Port (White) for Apple mp3 . This Car Cigarette Lighter Triple Socket Adapter with USB Output (White) is for you to use to increase the socket on your car. Adds two more sockets for use with this item. Also a USB port for use.FEATURES: USB DC5V + DC12 V 3 sockets car charger is suitable for PDA, Mobile phone, GPS and so on It is designed with compact size and lightweight. Quite convenient to carry. Essential to drivers. Specification: Color: WhiteCord Length: 4.9 ftNet weight: 4.3 ozCompatible With Apple iPod touch 4th Generation iPod nano 6th Generation iPod touch 3rd Generation iPod classic iPod touch iPod shuffle 4th Generation iPod nano 4th Generation iPod touch 2nd Generation iPod nano 5th Generation iPod nano 3rd Generation iPod with video iPod shuffle iPod shuffle 2nd Generation iPod shuffle 3rd Generation iPod nano 2nd Generation iPod with Click Wheel iPod with dock connector iPod nano iPod with scroll wheel iPod with touch wheel iPod photo iPod mini Accessories & Supplies"
B000VGUEEU,http://ecx.images-amazon.com/images/I/51aQHEroLqL._SY300_.jpg,"Optical (Toslink) Digital Audio Selector, 3 In / 1 Out","[['Electronics', 'Accessories & Supplies']]","3 in / 1 Out, Optical (Toslink) Digital Audio Selector",9.73,{'Electronics': 49715},"{'also_bought': ['B0014YXM9M', 'B0002MQGOA', 'B005LJQMCK', 'B001TH7GSW', 'B005LJQMZC', 'B0002MQGR2', 'B0002344GG', 'B004LSNF04'], 'bought_together': ['B0014YXM9M'], 'buy_after_viewing': ['B000812QC6', 'B001TH7GSW', 'B00G188Z7A', 'B005LJQMCK']}",CableWholesale,Accessories & Supplies,"3 in / 1 Out, Optical (Toslink) Digital Audio Selector Optical (Toslink) Digital Audio Selector, 3 In / 1 Out Accessories & Supplies"
B000ETA40I,http://ecx.images-amazon.com/images/I/31Vdl7YDxcL._SY300_.jpg,Steel - 250 lb,"[['Electronics', 'Accessories & Supplies']]",Chief CMA-455 Suspended Ceiling Panel,136.0,{'Electronics': 151487},"{'also_viewed': ['B007Z4R7EQ', 'B004ID0406'], 'buy_after_viewing': ['B007Z4R7EQ', 'B004ID0406', 'B000WBLGAK']}",Chief,Accessories & Supplies,Chief CMA-455 Suspended Ceiling Panel Steel - 250 lb Accessories & Supplies
B0009V78OG,http://ecx.images-amazon.com/images/I/21HwncjhLeL.jpg,No description,"[['Electronics', 'Accessories & Supplies']]","Home Collection Album, Capacity 96 (Discontinued by Manufacturer)",,,,,Accessories & Supplies,"Home Collection Album, Capacity 96 (Discontinued by Manufacturer)  Accessories & Supplies"
B000WVKPJ8,http://ecx.images-amazon.com/images/I/41wt6pkQM-L._SY300_.jpg,Norfolk Convertable Computer Messenger Backpack - Black,"[['Electronics', 'Accessories & Supplies']]",Norfolk Convertable Messenger,,{'Electronics': 539121},,,Accessories & Supplies,Norfolk Convertable Messenger Norfolk Convertable Computer Messenger Backpack - Black Accessories & Supplies
B001CXUXYW,http://ecx.images-amazon.com/images/I/31y-wp3iSfL._SX342_.jpg,E-Z Command Dynamis Wireless IR Receiver for use with Dymanis System. Additional infrared receiver for use with Bachmann E-Z Command Dynamis Pro Box. Provides extended receiver coverage.,"[['Electronics', 'Accessories & Supplies']]",Bachmann E-Z Command Dynamis Wireless IR Receiver for Use with Dymanis System,42.37,{'Toys & Games': 648181},"{'also_bought': ['B001CXT08M', 'B000BPMA0C', 'B000W2BAGE', 'B0000CGB3L', 'B001CXWZMA', 'B003WJ5L4G', '0890245126'], 'also_viewed': ['B000C1Z0HA', 'B000W2BAGE', 'B009ZGK6QS', 'B004FJV8EE', 'B001CXT08M', 'B004G7SXKM', 'B00CQLISDM', 'B001RG7LDU', 'B004G7JSTW', 'B00DS6CPFG', 'B00023KG40', 'B0016PM63W', 'B005ZPAIYS', 'B0096MNV9K', 'B000CBZT5I', 'B000BPO8NO'], 'bought_together': ['B001CXT08M']}",Bachmann Trains,Accessories & Supplies,Bachmann E-Z Command Dynamis Wireless IR Receiver for Use with Dymanis System E-Z Command Dynamis Wireless IR Receiver for use with Dymanis System. Additional infrared receiver for use with Bachmann E-Z Command Dynamis Pro Box. Provides extended receiver coverage. Accessories & Supplies
B000BOKCBC,http://ecx.images-amazon.com/images/I/41FB45KPH0L._SY300_.jpg,"Maximize and organize your desktop spaceMaximize workspace by raising your monitor and storing your keyboard and mouse underneath. Monitor shelf adjusts 3"" to 6"" above the desk surface to provide the most comfortable viewing position. Fits all keyboard sizes including oversize and natural-shaped styles. Full length wrist pad and mouse pad included.","[['Electronics', 'Accessories & Supplies']]",Kensington Extra-Wide 26&quot; Keyboard Drawer ( K60006HD ),,{'Electronics': 415023},,,Accessories & Supplies,"Kensington Extra-Wide 26&quot; Keyboard Drawer ( K60006HD ) Maximize and organize your desktop spaceMaximize workspace by raising your monitor and storing your keyboard and mouse underneath. Monitor shelf adjusts 3"" to 6"" above the desk surface to provide the most comfortable viewing position. Fits all keyboard sizes including oversize and natural-shaped styles. Full length wrist pad and mouse pad included. Accessories & Supplies"
B00F3SIT16,http://ecx.images-amazon.com/images/I/31WRKc8MPVL._SY300_.jpg,OtterBox Defender Series LG G2 - PAPAYA (Pink/ White),"[['Cell Phones & Accessories', 'Cases', 'Basic Cases'], ['Electronics', 'Accessories & Supplies']]",OtterBox Defender Series Case for LG G2 - Retail Packaging - White/Pink,49.99,{'Cell Phones & Accessories': 44863},"{'also_bought': ['B00F3SIROU', 'B00F3SIRRC', 'B00F3SIRPY', 'B00EJ61FGO', 'B00FH9B5AS', 'B00F3SISX0', 'B00F3SIQKK', 'B00GT0MO5Y', 'B00G9FV91O', 'B00FGJ01FO', 'B00FH9B59O', 'B00ENOD470', 'B00ESOMYXU', 'B00FGEBB76', 'B00G829C30', 'B00EL94VPQ', 'B00F4B1IJW', 'B00EYBG5QO', 'B00FFIGNVW', 'B00ELMXYAG', 'B00GYORKCM', 'B00BJN502A', 'B00F9VRNJ6', 'B00F3FCYPQ'], 'bought_together': ['B00F3SIROU', 'B00EJ61FGO'], 'buy_after_viewing': ['B00F3SIRPY', 'B00FH9B8RI', 'B00EJ61FGO', 'B00F3SIROU']}",OtterBox,Accessories & Supplies,OtterBox Defender Series Case for LG G2 - Retail Packaging - White/Pink OtterBox Defender Series LG G2 - PAPAYA (Pink/ White) Accessories & Supplies
B0057M6VVS,http://ecx.images-amazon.com/images/I/411xmSzENSL._SY300_.jpg,"Micro-USB to 3.5mm Headset Audio Adapter*Brand new non-OEM.*Convert your cellphone micro-USB audio output to 3.5mm output.*This adapter allows connection with all 3.5mm headset.*Connectors: micro-USB Male to 3.5mm Female.*Compatibility: All Cellphone models with micro-USB Audio JackGold Plated 3.5mm Stereo Audio Male to Female Extension Cable - 6 FeetExtend the distance of your existing 3.5mm audio cables. These cables are specifically designed to provide quality music transfer from quality audio applications*Brand new high quality generic cable.*Length: 6 Feet.*Connectors: 3.5mm Male to 3.5mm Female.*These cables feature two 27-gauge Oxygen Free Copper conductors, a drain wire, an Aluminum Foil Shield to reject noise to ensure a quality connection.","[['Electronics', 'Accessories & Supplies']]",GTMax Micro-USB to 3.5mm Headset Adapter + 6FT 3.5mm Stereo Audio Extension Cable for Cellphone Smartphone Phone,8.72,{'Electronics': 158609},"{'also_bought': ['B005HJAW4S'], 'buy_after_viewing': ['B005HJAW4S', 'B001DSUUGC', 'B003W057FS', 'B006G1FX9U']}",,Accessories & Supplies,"GTMax Micro-USB to 3.5mm Headset Adapter + 6FT 3.5mm Stereo Audio Extension Cable for Cellphone Smartphone Phone Micro-USB to 3.5mm Headset Audio Adapter*Brand new non-OEM.*Convert your cellphone micro-USB audio output to 3.5mm output.*This adapter allows connection with all 3.5mm headset.*Connectors: micro-USB Male to 3.5mm Female.*Compatibility: All Cellphone models with micro-USB Audio JackGold Plated 3.5mm Stereo Audio Male to Female Extension Cable - 6 FeetExtend the distance of your existing 3.5mm audio cables. These cables are specifically designed to provide quality music transfer from quality audio applications*Brand new high quality generic cable.*Length: 6 Feet.*Connectors: 3.5mm Male to 3.5mm Female.*These cables feature two 27-gauge Oxygen Free Copper conductors, a drain wire, an Aluminum Foil Shield to reject noise to ensure a quality connection. Accessories & Supplies"
